"parcel","cortical_thickness","pial_lgi","sulcal_depth","cortical_surface_area","csf_thickness","skull_thickness","skin_thickness"
"RH_DorsAttnB_FEF_3",2.44330567694484,2.39917343683755,2.76339920098979,0.676981918783521,11.9276862751679,5.94721678461177,5.78542912348677
"RH_ContA_IPS_4",2.26121931272684,2.8787734424945,9.24939434208821,0.731159335927865,20.2963645227177,6.24254660262275,7.68589365261117
"RH_SomMotB_Cent_1",2.42780891871843,3.79984754480299,-1.38315048839966,0.679568737354435,6.57385121329886,3.80060861481995,8.27388612364159
"RH_SalVentAttnB_PFCl_2",2.59259052017863,2.72853591423626,-2.36803207811196,0.739634893568911,5.1683668543202,5.80954487157422,4.79572742077731
"RH_SalVentAttnB_PFCmp_2",3.13128059569684,1.83954476377817,2.29983264072434,0.744970249397129,25.4021477592724,7.51051253246861,5.53826014422838
"RH_ContC_pCun_3",2.67693875167833,2.44118929826296,0.766878149944661,0.732543896515291,27.4199959192521,7.72744991229131,8.55408367045196
"RH_VisCent_ExStr_11",2.26059905295648,2.48209303356865,-1.97398559220151,0.631926151862097,4.0131296654178,4.58517081982999,5.13759962829784
"RH_TempPar_9",2.9116902995147,3.16985428351997,5.44812869828844,0.749933522949039,16.2162649507987,4.0516068987794,7.9676969167389
"RH_SalVentAttnA_Ins_3",3.27116393617221,4.3905894105174,6.1813327908015,0.84843497704558,20.9507624542012,7.77196276989304,8.30310733578786
"RH_LimbicB_OFC_2",2.9093359155475,1.98106473002044,-1.93309202135172,0.753130308112258,4.74704539221038,4.323043542688,5.67834393303349
"RH_DefaultC_Rsp_1",2.03755196701672,2.34522749559354,1.45163948550895,0.71821157962589,36.3938730773279,18.6207031961215,9.37538894657361
"RH_LimbicA_TempPole_4",2.99326141465884,2.18924691706854,3.72994520597098,0.770343141648376,6.03082898321165,11.4020045117763,1.76305373922383
"RH_DefaultB_PFCd_5",3.01879287301824,2.02636439523447,-4.15678208419,0.698858206749855,8.65964525826415,6.52942929375038,5.73526879107014
"RH_DefaultB_PFCd_3",2.90829154664132,2.15045561694136,-2.36278498005982,0.719361098125727,8.460312809607,6.94155187937088,4.95684951242774
"RH_ContB_PFCld_5",3.12118895696435,2.66660491847851,-2.75481072036256,0.698499085625773,6.86330131262497,5.28401133097675,4.83798056744335
"RH_SomMotA_23",2.38629818733396,2.06663730278097,-6.09235445641238,0.506618990851887,13.3764876456096,7.96602854440952,6.46277839150922
"RH_SomMotA_2",2.56158636619529,1.93510397471602,5.54108155910973,0.764217872331252,33.587625945447,6.09777726672171,5.7447620014925
"RH_SomMotA_16",1.76600739830419,2.21879879687557,3.14648715832709,0.842589501917666,12.051278402526,6.49103002839663,6.21499359911286
"RH_DorsAttnA_SPL_8",2.21324204446199,2.49185319577367,-3.09323957311015,0.659614406341364,7.97369400266117,6.68763779148911,8.9872595626789
"RH_SomMotA_4",2.85632081602374,2.83579489797608,2.93238918674616,0.669656725775482,13.1387942061465,5.35223997067182,5.05312302173712
"RH_DorsAttnB_PostC_3",2.58094902118195,2.86499398537602,6.28997478989369,0.75968411006379,16.6190576535651,5.92865541472285,5.30554939156782
"RH_ContA_PFCl_5",2.71161727104307,3.67520031038221,5.37131401173934,0.747854228670968,16.9320208071914,4.37227207974325,5.65476276810914
"RH_DefaultB_PFCv_3",2.59194331471022,3.81581153498067,-2.23602815341452,0.739859914915128,7.23007561440592,3.47128020246308,9.67399871891195
"RH_SomMotB_S2_3",2.90636496727022,4.47468946465049,8.04550142952931,0.714946515275269,25.5903551391992,4.93030500072843,8.71378638564608
"RH_ContB_PFClv_3",2.42985491386368,2.05372841072928,-2.42919733510212,0.774558497408468,5.4047135077692,5.38293666114131,5.96201768830044
"RH_SalVentAttnB_Ins_1",3.31303949105112,3.53182821803623,4.22622960821279,0.740753612323114,13.5036890464917,3.79505087931951,19.0981558177903
"RH_DefaultA_PFCm_2",2.58669886618946,1.88877317785843,3.43845263628003,0.747979642829178,16.6053398963426,3.76723777164112,11.6700476733121
"RH_DefaultA_pCunPCC_2",2.90678401607677,2.568821907336,-0.586260867294101,0.727223650516908,33.7343304967588,6.91006737457463,7.21140787967144
"RH_VisPeri_ExStrSup_3",2.30106826336995,2.72479045803334,-0.338205345680867,0.654406253559789,9.43864038526497,5.6601535449454,6.50030663102779
"RH_VisPeri_StriCal_4",2.21162107932089,2.60693008398052,1.80122672418137,0.693045888668538,25.6936446183117,6.9865473359471,5.53717770700477
"RH_DorsAttnA_ParOcc_3",2.59808721928529,2.80974954324709,5.92564633368305,0.791630011419175,13.1767371993669,6.32202565921864,5.98373966989383
"RH_ContB_IPL_1",2.81585518125932,3.09323340535023,-1.45727416117993,0.711689645255553,6.61480130379837,5.52330137955988,6.99034150048336
"RH_DorsAttnA_ParOcc_1",2.7016660081278,2.91186217873534,3.9545901926927,0.761854283814908,12.1439770865362,4.71136104024545,7.25174807557965
"RH_SalVentAttnA_ParOper_1",2.80228145557707,3.21488526682028,0.832685975583275,0.73410051047523,7.50176039538034,4.03500907320686,7.60415134861391
"RH_SomMotB_Aud_2",2.68726369808428,4.06952100223862,0.373436393195334,0.650192568777129,15.6784445070662,5.14774621720426,8.60898503707722
"RH_DefaultB_AntTemp_1",3.30597809703145,2.33470466468508,-2.4238082362746,0.734898796934166,4.37293845707218,2.44296937873032,18.1328233668346
"RH_DefaultC_PHC_3",3.0545166951393,2.25280154696426,3.85848593443725,0.710261738267164,15.8365375123535,20.6246808175417,9.6576437466002
"RH_VisCent_ExStr_2",2.87811665284406,2.3519562900446,-0.414945416635564,0.702504249894695,10.9052533397249,6.57897024549496,7.77957748835254
"RH_ContB_Temp_2",3.12609748524914,2.7736729865872,-2.52567206272051,0.721934498979888,4.74541960500094,3.76900332563118,10.0698552799596
"RH_DorsAttnB_FEF_4",2.81001404083444,2.383874441715,3.09136803823431,0.725562084920171,14.0476231879376,5.76973950885942,5.63150589609054
"RH_DefaultA_PFCd_2",2.5762727515642,2.4476934115092,5.1099373953287,0.750703960426094,14.7227295276731,6.81905474034391,5.15094753383666
"RH_DorsAttnB_FEF_2",2.68446007851631,2.51475744268412,7.83261444711087,0.793016107463417,18.1259527807711,5.35931755021171,5.31562240522278
"RH_SomMotA_22",2.90494562708415,2.00590570569038,-4.82224680345792,0.500440207238381,14.0183132767677,6.32939193890645,5.67732962553318
"RH_SalVentAttnA_FrMed_4",3.04108993561384,1.97613471948368,-1.95045617897498,0.698147317546524,20.0451881547495,6.13831447507985,5.58133164792318
"RH_SomMotA_17",2.47503565667105,2.1531884743542,3.53541938309771,0.815224124515643,12.3858731691955,6.49947826881878,6.10030971785061
"RH_SomMotA_26",1.76252422561603,2.09871516749263,-0.946421223077258,0.659619145228394,10.5613595183407,7.25980409554073,6.32020760859762
"RH_SomMotA_7",2.14928009447746,2.79433029451166,5.98662808445457,0.790109788720228,14.8015169768888,5.78869223651297,5.52539447254353
"RH_DorsAttnB_FEF_1",2.68448048846185,2.67890037366045,1.39709328027549,0.712439198884861,10.8787762666459,4.80700692122545,4.98849223881233
"RH_ContA_PFCl_2",2.42055131993885,2.93490359916645,0.879238927212945,0.755987578767846,8.10843570093685,5.52754295906042,4.53688219114402
"RH_ContA_PFCl_3",2.61854599791188,3.60404515035691,1.76050933635598,0.746906398092547,12.9020256650063,5.78429784467143,4.87358160634195
"RH_ContA_PFCl_4",2.4518490168346,3.29191437958096,5.12141457914228,0.768708769128691,14.5310331423972,6.59953206250028,4.56841058239754
"RH_ContB_PFClv_5",2.51219123439059,2.22162948019518,0.168725067046404,0.751389639950841,7.36314554631384,5.18409684603331,5.35263030255427
"RH_ContB_PFClv_4",2.55826509635425,2.5450975605585,-2.37618355081729,0.732839559684101,5.55439370754853,4.04669679657927,7.62360480514545
"RH_SalVentAttnB_PFCl_1",2.48821803090865,2.27252024621294,-0.689688362113788,0.723179056586926,6.97579825342747,5.69059866248516,4.74414567675507
"RH_DefaultA_PFCm_4",2.77003924967721,2.02909043245018,-5.32645531266462,0.72058973624371,6.15587751474231,7.11882245820016,5.30666596535593
"RH_SalVentAttnB_Cinga_1",2.15784587252868,1.47053146194404,1.29355031937501,0.584964547148893,35.5955531876971,7.73294382475911,5.42032560832064
"RH_SalVentAttnB_PFCmp_1",3.12444769470224,1.88999776617955,3.05312831749994,0.758849079686851,25.1957226423028,7.4333759976357,4.975774725182
"RH_SalVentAttnA_FrMed_2",2.8787620857774,1.84402900998219,3.17072838574387,0.750760586242976,29.1173612366596,6.86851930276957,5.6522954556459
"RH_ContC_Cingp_3",1.31240953347262,1.43100076119105,1.0518455475861,0.578204387543248,41.8194571551155,8.45731654821658,5.25305519290999
"RH_DefaultA_pCunPCC_7",2.23176460456305,2.71880897089966,-4.36721413228077,0.68975871784395,15.2328075017685,6.20000643472047,6.46379720111858
"RH_ContC_pCun_1",2.46914636027751,2.7632870224758,5.39470427172412,0.723000336379905,21.4301126714776,6.42906564193246,6.16108032171639
"RH_DefaultA_pCunPCC_6",2.13970286243564,2.61928020423149,2.74464416726588,0.759653965850453,26.0295182601873,6.46393815851037,7.17588730696793
"RH_DorsAttnB_PostC_8",2.11048830613912,2.41577868409617,0.633399729702634,0.74290933146655,14.4552897010637,7.11759663890827,8.95170169753078
"RH_DorsAttnA_SPL_5",2.22123914505672,2.53214742419789,-4.72642111872296,0.716755475697008,9.06702608877015,6.95801253179902,8.43108178851674
"RH_ContB_IPL_5",2.30947738577047,2.98388883888413,4.62298880555122,0.762167916551155,12.1833357069776,5.85105179134428,7.40021337005141
"RH_DefaultA_IPL_3",2.7237218647949,2.91877373240211,-5.43237505693081,0.653752291005505,2.57529715885801,5.21845532547344,6.59508321403472
"RH_DorsAttnB_PostC_4",2.40820284549472,2.89597235721292,10.3250559985059,0.777354068113762,22.7665504761113,6.42398106357426,5.50882805782614
"RH_ContB_IPL_3",2.6301757251907,2.89654846058158,-5.54485898222514,0.706908754483906,7.46917057322885,6.14434652271385,6.23318485062041
"RH_SomMotB_S2_6",3.18633594206714,4.20868603734795,-1.11908748678739,0.692757273349193,12.6092643945589,5.13912588686024,8.52031514075918
"RH_SomMotB_S2_4",2.57634238301726,3.87298527690372,11.4741290879694,0.764523439951707,25.5296799903644,4.62610078773959,8.17181262750134
"RH_SalVentAttnA_ParOper_3",2.87355789074228,3.50584578908179,-2.49585875932413,0.771537431425956,8.00248283689672,4.61922082099704,7.96079478382079
"RH_SalVentAttnA_Ins_2",3.69015535757534,4.24751693354552,4.23665055206844,0.719400065829326,19.0183886235246,4.40741900687522,12.6918057279384
"RH_LimbicA_TempPole_9",2.98099311539825,3.8090064821109,0.852312951900957,0.69260943909766,12.8961761118661,4.12403543935695,14.8163232682456
"RH_VisPeri_StriCal_3",2.31935655229232,2.54573401507209,6.69252289821996,0.765822062983232,32.8772527896657,7.59646273051991,6.75173611865324
"RH_VisPeri_ExStrInf_2",2.45437254315556,2.39569554281707,-0.470853758904401,0.708515348292813,31.5793890131582,14.4319458517698,7.73484271965405
"RH_VisPeri_ExStrInf_1",3.18082423529974,2.15463071509105,-0.372629308075042,0.642762373569535,23.199053413112,19.6590288627438,9.90493686257339
"RH_VisCent_ExStr_10",2.52085567684943,2.41274867088172,2.28737603659209,0.700498464633958,7.66755060785136,4.5214308933088,6.78341101283987
"RH_VisCent_ExStr_8",2.91050104281699,2.69162493343501,2.76566483942835,0.746563082240349,9.59148179653079,4.54937543351521,7.27784037109493
"RH_VisCent_ExStr_9",2.14814974718026,2.26869732523757,-3.52370594645023,0.631061705939843,3.82627150834031,5.31417779543054,5.83121448571212
"RH_TempPar_5",2.8390624677604,3.01488373757374,7.53932555443664,0.764223829032438,18.5503543378853,5.54692351166536,8.67287362442326
"RH_TempPar_3",2.68343172738,3.21604351093162,7.74855934472293,0.771459158854121,17.0480647589438,10.5936646237366,5.60540452768582
"RH_DefaultB_Temp_2",3.07256059008891,3.03057804441017,0.888507570924894,0.717068306580865,9.21104782837865,3.51425577949246,9.14208132735139
"RH_ContB_PFCmp_2",3.41288274956347,1.90626671620671,-4.37054161816181,0.736349549786798,15.0171998929828,7.12863046622202,5.7382995476917
"RH_DefaultB_PFCd_2",3.35203369313493,1.9806928476568,-3.78257121867189,0.704731342203716,13.7494213111209,7.33426415891253,4.55493788707575
"RH_DefaultB_PFCd_4",3.05370365324475,2.04048455624353,-3.99402860982077,0.717350196384248,8.60557828176589,7.12305869147891,5.56376322973342
"RH_DefaultA_PFCd_1",2.55070512875532,2.40963487823804,6.04906177033599,0.748596072865602,14.9330226809551,7.37306031431907,5.23855138742007
"RH_ContB_PFCld_1",3.05616621605481,2.93642270583689,-3.14643818644023,0.719525782248597,5.52506229314073,7.00549524901245,5.08474929642416
"RH_SomMotA_14",2.23766556799103,2.16864595635567,1.95264545481301,0.774350065641453,18.6117510919126,7.91975482387246,7.7322613328232
"RH_SalVentAttnA_ParMed_2",2.38900434394037,2.21303925475767,5.52396710995705,0.760959509495766,30.1195295087753,7.24524314634262,7.11372008785125
"RH_SalVentAttnA_ParMed_5",2.47372832943996,2.16328939298789,3.9974149524826,0.719962133094668,27.4449360529582,7.20838547547658,6.71963791449865
"RH_SomMotA_6",3.12352460381613,1.90821544513078,2.62427298435295,0.732363845227082,28.0958149198852,6.35564655605309,5.53170521227151
"RH_SomMotA_13",2.20887663999161,2.63696700644183,2.06782623974292,0.765710755892388,13.3398547606035,6.91326415306562,6.584505513891
"RH_DorsAttnA_SPL_7",2.16137044217926,2.73227071324928,-2.36484148637562,0.64634355709314,7.20555820249872,6.08914467713392,8.47628659892654
"RH_DorsAttnB_PostC_11",2.30529162091213,2.35791785638411,-3.31392548965664,0.712401887217721,7.2666091797771,7.02688785503199,7.39853257333839
"RH_DorsAttnB_PostC_10",2.25649666139129,2.23955030232232,-2.83839860850204,0.712290344507062,10.3201550302525,7.73949074894501,8.3611269216199
"RH_SomMotB_Cent_3",1.86566731064798,3.02536195812963,3.08618582730073,0.688264856351673,12.1342447344111,4.69794513507443,5.44410663415055
"RH_SomMotA_1",2.25226711697519,2.93225008302218,0.761852312121759,0.669783972084628,8.62367223973384,5.0975948277841,5.69238685756975
"RH_SomMotA_3",1.83015722811119,2.88083914743552,-0.896627587734349,0.628610298373257,7.50556553546436,5.45564088623073,5.00686031073797
"RH_SomMotA_5",2.28714736601723,2.85455636764228,-1.91286401028237,0.641395159033377,7.70531174829486,6.07960927124134,5.38769945290948
"RH_ContB_PFCld_2",2.83818109082241,3.29915925848718,-0.919399067744905,0.688837322690129,9.81965205747318,5.59766337076823,4.61822752672083
"RH_SalVentAttnA_PrC_1",2.90674441762873,3.02882957007434,-4.47487499488367,0.559471841841131,4.78324682519243,4.65832468239037,4.70182024208275
"RH_SomMotB_S2_8",2.78395144988836,4.33941583806369,-6.95407836424872,0.631003023120406,3.81507379465153,4.35952438591675,9.12991036281685
"RH_SalVentAttnB_Ins_3",2.96336297710221,4.19937665199305,4.95542707262778,0.753631068514539,19.5653549262456,4.14660992134701,11.334444947057
"RH_SomMotB_S2_1",3.28839483679053,4.58430251087325,6.5134095029527,0.759154868434625,25.431014836072,5.25813229530456,8.8750323213904
"RH_SalVentAttnA_FrOper_1",3.01823957541893,4.4757787829432,-1.95427445357601,0.694153872687241,17.2904017402386,4.18336035004978,10.352287472692
"RH_LimbicB_OFC_4",2.75101099245757,1.91474484286262,-3.27619891685572,0.747958252846616,3.08169172747621,4.03241464883378,6.29315130131916
"RH_LimbicB_OFC_3",2.80187394618988,2.08466739420031,1.3866782219256,0.729952499026158,3.88523277005211,1.69926928203614,15.8617748369936
"RH_ContB_PFClv_2",2.90168398851789,2.44782566225063,1.018185058404,0.730657307684311,4.75744716992369,2.94122511337145,21.1900182525095
"RH_SalVentAttnB_Ins_2",2.72737406412082,3.90391479714067,9.56391248377308,0.764312066797767,19.4323171373365,4.04063552191825,14.1095622804656
"RH_DefaultA_PFCm_6",2.97388124088,2.00755218423342,-1.20366165068252,0.738508348184659,15.1488260126807,7.96804446367795,4.92114185373566
"RH_LimbicB_OFC_7",2.74201686691977,1.96200154794027,-5.80499291046871,0.745130488290473,4.75919237345784,8.08335254337866,3.43511641491933
"RH_LimbicB_OFC_5",3.10245070701189,1.89073619680042,-3.61711833166107,0.738226690892311,6.7411283921758,8.43543368023314,3.86094724991375
"RH_DefaultA_pCunPCC_4",2.93005291847493,2.13518058719557,0.000151505351423185,0.757413275130169,38.4027229977237,7.80903605676717,7.0577640475178
"RH_DefaultC_Rsp_2",2.85744589118279,2.61963280125143,3.56847478944767,0.717289402021025,33.5291386648202,7.92616309680699,6.00205553076756
"RH_VisCent_ExStr_14",2.21034098517082,2.62092232969441,-0.837589850359738,0.668703368127926,6.43601650422405,5.56769520052617,5.21189801384577
"RH_VisCent_Striate_1",2.14041200423153,2.36185967115752,-2.0153441743302,0.648137665616044,5.57311952466015,6.47487671407533,5.16061765476053
"RH_VisPeri_ExStrSup_2",2.29017581196449,2.6610059976256,-4.74093196572241,0.607470176078369,8.38003240069236,6.21199482494359,5.66346976116762
"RH_VisPeri_ExStrSup_1",2.23039279275396,2.72644645009148,2.69267918605042,0.683012152990598,23.0291740291574,6.69261075137706,5.73535347520635
"RH_DorsAttnA_SPL_3",2.22464641359719,2.67109329619191,-0.247911895907336,0.735269347104159,8.88353921283375,6.02012386809696,8.30862294706431
"RH_VisCent_ExStr_16",2.32509109120649,2.73666851814103,0.628692720872626,0.658807386703129,7.07916446632017,6.44238788156981,5.77885794831639
"RH_VisCent_ExStr_15",2.47130255956473,2.73811080041663,4.06880970155816,0.717414646184867,10.026312293733,6.43510591481227,5.88158884659585
"RH_DefaultA_IPL_1",2.77040505127327,3.15917124941542,4.77179907060801,0.717613401445183,12.9736437394812,5.23595455127793,7.30006751981941
"RH_TempPar_8",3.04292127088756,3.10363287900038,5.40060742830363,0.738933321175498,13.9475122499723,4.83913168830118,7.42485740154821
"RH_DefaultA_IPL_2",2.74234181450259,3.12557076879086,-0.7821931997469,0.745551761359938,7.11550824920977,5.07234149498324,6.5636691720255
